Epoch,Train Loss,Test Loss
146,3546.7286640888938,N/A
147,3554.5685639252533,N/A
148,3543.251240498311,N/A
149,3555.4290408572633,N/A
150,3548.32434411951,N/A
151,3556.097286739865,N/A
152,3551.842667863176,N/A
153,3540.5971943623313,N/A
154,3547.6597075591217,N/A
155,3556.1494536528717,N/A
156,3565.519161739865,N/A
157,3555.337593697213,N/A
158,3572.5425728462837,N/A
159,3564.124340160473,N/A
160,3548.061477248733,0.00579752869089134
161,3546.795357369088,N/A
162,3552.5590754328546,N/A
163,3540.0116923564187,N/A
164,3537.841288798564,N/A
165,3548.150977882179,N/A
166,3549.248482369088,N/A
167,3546.6013447529563,N/A
168,3540.161080025338,N/A
169,3546.8020349451012,N/A
170,3527.596633498733,N/A
171,3535.3769267314187,N/A
172,3525.005859375,N/A
173,3537.9982613228462,N/A
174,3528.658249313767,N/A
175,3697.8125131967904,N/A
176,3572.4060322529563,N/A
177,3549.1997466216217,N/A
178,3558.1937552787163,N/A
179,3541.6874208192567,N/A
180,3562.3510874155404,0.00595390988746658
181,3549.431904560811,N/A
182,3537.960818728885,N/A
183,3532.311470650338,N/A
184,3535.068339579814,N/A
185,3529.6391733530404,N/A
186,3532.929423564189,N/A
187,3531.8179502744933,N/A
188,3531.2347775021117,N/A
189,3524.630813186233,N/A
190,3521.3938318201012,N/A
191,3556.4871265308275,N/A
192,3534.0530379011825,N/A
193,3537.477096970017,N/A
194,3565.4375956767312,N/A
195,3535.4759620460304,N/A
196,3541.961135451858,N/A
197,3523.3004513302367,N/A
198,3535.7187565983954,N/A
199,3527.4095656936233,N/A
200,3538.354881492821,0.005802956031402573
201,3538.5669737119933,N/A
202,3529.2702042863175,N/A
203,3530.3715952280404,N/A
204,3527.338728621199,N/A
205,3543.75439453125,N/A
206,3533.1730165223817,N/A
207,3525.3184517525337,N/A
208,3542.937605574324,N/A
209,3530.914623363598,N/A
210,3517.491105363176,N/A
211,3533.5888012035475,N/A
212,3530.643013619088,N/A
213,3537.447826488598,N/A
214,3556.0558818095437,N/A
215,3542.30224609375,N/A
216,3529.554179423564,N/A
217,3518.635626715583,N/A
218,3530.334426467483,N/A
219,3512.6752533783783,N/A
220,3511.6752533783783,0.005806287546874955
221,3522.277660472973,N/A
222,3509.420878642314,N/A
223,3521.5195246516046,N/A
224,3511.5743969066725,N/A
225,3512.8889028188346,N/A
226,3505.970023490287,N/A
227,3532.299949852196,N/A
228,3518.64990234375,N/A
229,3528.775588576858,N/A
230,3524.675853832348,N/A
231,3541.464645798142,N/A
232,3540.589065139358,N/A
233,3505.9941472233954,N/A
234,3511.4304265202704,N/A
235,3508.7671162373313,N/A
236,3514.298168285473,N/A
237,3524.8845148859796,N/A
238,3553.6475929054054,N/A
239,3525.739574535473,N/A
240,3506.870070998733,0.0057373131276108325
241,3513.897408150338,N/A
242,3529.3400021114867,N/A
243,3519.25110193201,N/A
244,3530.641040698902,N/A
245,3514.5787914379225,N/A
246,3501.8132588154563,N/A
247,3515.1624656883446,N/A
248,3517.4426137563346,N/A
249,3523.1543826541383,N/A
250,3729.6433237436654,N/A
251,3539.6700802364867,N/A
252,3513.2045766469596,N/A
253,3508.0509396114867,N/A
254,3504.912063186233,N/A
255,3514.7095056482262,N/A
256,3530.690528663429,N/A
257,3550.0104650548988,N/A
258,3524.924877269848,N/A
259,3508.221580711571,N/A
260,3709.208760029561,0.006251325074117631
261,3565.999069626267,N/A
262,3510.2166187183275,N/A
263,3508.8264226140204,N/A
264,3610.1240894214525,N/A
265,3548.339494035051,N/A
266,3553.893501900338,N/A
267,3513.4145111908783,N/A
268,3506.2286673880913,N/A
269,3517.766456397804,N/A
270,3512.7334248310813,N/A
271,3505.3971904032937,N/A
272,3497.2379447318413,N/A
273,3498.020824535473,N/A
274,3504.2446618982262,N/A
275,3506.9148872994087,N/A
276,3496.1332611908783,N/A
277,3492.4475889463683,N/A
278,3509.5646114864867,N/A
279,3509.2789867504225,N/A
280,3487.8192039695946,0.005719137348933145
281,3483.2931535050675,N/A
282,3496.1622413429054,N/A
283,3516.361862595017,N/A
284,3695.8625422297296,N/A
285,3557.2767630912163,N/A
286,3552.469046927787,N/A
287,3564.0206661739867,N/A
288,3597.0563469964104,N/A
289,3560.942481788429,N/A
290,3533.9333232157937,N/A
291,3626.82262853674,N/A
292,3561.452128642314,N/A
293,3538.371727195946,N/A
294,3540.318986222551,N/A
295,3503.5209631017738,N/A
296,3516.536865234375,N/A
297,3568.0960264463683,N/A
298,3509.9466255806587,N/A
299,3515.462349556588,N/A
300,3527.3641918285475,0.005876140668988228
301,3519.481465107686,N/A
302,3494.8125593855575,N/A
303,3500.6955962309967,N/A
304,3495.626807960304,N/A
305,3498.938008076436,N/A
306,3584.8977644636825,N/A
307,3681.704398490287,N/A
308,3560.4033796980575,N/A
309,3531.918160103463,N/A
310,3507.718241923564,N/A
311,3540.3430571684967,N/A
312,3529.8420014252533,N/A
313,3511.4257218644425,N/A
314,3502.4438212626687,N/A
315,3524.5859770903717,N/A
316,3511.1610734269425,N/A
317,3499.8503154032937,N/A
318,3491.8618757918075,N/A
319,3531.4958760029563,N/A
320,3518.1822872677367,0.005767683935118839
321,3489.966552734375,N/A
322,3491.9801652238175,N/A
323,3500.067554370777,N/A
324,3490.6775826119087,N/A
325,3499.3102433488175,N/A
326,3492.0428763724663,N/A
327,3497.629493507179,N/A
328,3483.9551111169762,N/A
329,3505.517597920186,N/A
330,3487.1610008445946,N/A
331,3491.764694626267,N/A
332,3499.5244998416383,N/A
333,3489.6592126794762,N/A
334,3613.538956925676,N/A
335,3538.1538217905404,N/A
336,3492.8461518158783,N/A
337,3531.2002810916383,N/A
338,3515.634574271537,N/A
339,3490.9345967060813,N/A
340,3503.1737621410475,0.005728490476030856
341,3497.675880225929,N/A
342,3478.8228297877954,N/A
343,3462.037986961571,N/A
344,3477.4305320945946,N/A
345,3480.651485958615,N/A
346,3478.7703560494087,N/A
347,3477.9557445629225,N/A
348,3473.5239488756333,N/A
349,3482.1364086254225,N/A
350,3483.0878576330238,N/A
351,3472.673630173142,N/A
352,3476.1598725190033,N/A
353,3466.1542176942567,N/A
354,3481.78893713049,N/A
355,3479.919143264358,N/A
356,3472.7707453547296,N/A
357,3469.844845333615,N/A
358,3486.348273199958,N/A
359,3485.1766258445946,N/A
360,3467.3943662901183,0.005686882039299235
361,3526.1053763724663,N/A
362,3488.8542876372467,N/A
363,3487.2555822423988,N/A
364,3465.2935329127954,N/A
365,3474.0546083192567,N/A
366,3475.9819203969596,N/A
367,3462.5934134818413,N/A
368,3517.857349292652,N/A
369,3490.6305360536317,N/A
370,3489.9958430109796,N/A
371,3476.2837837837837,N/A
372,3523.9064083614867,N/A
373,3511.319962785051,N/A
374,3473.2678288640204,N/A
375,3476.366798194679,N/A
376,3754.8859995249154,N/A
377,3531.0585673564187,N/A
378,3484.865043021537,N/A
379,3492.2528801995354,N/A
380,3492.3474714949325,0.0056813158735167235
381,3467.9943814664275,N/A
382,3491.0807973500846,N/A
383,3472.0488215266046,N/A
384,3469.6925147804054,N/A
385,3470.364310599662,N/A
386,3471.2195616026183,N/A
387,3461.8673392630913,N/A
388,3459.5598903346704,N/A
389,3472.712771853885,N/A
390,3475.4800464527025,N/A
391,3460.8917335304054,N/A
392,3455.765671188767,N/A
393,3459.169209248311,N/A
394,3479.4151908255913,N/A
395,3486.180502401816,N/A
396,3471.2444111592063,N/A
397,3485.419143264358,N/A
398,3466.0584353885133,N/A
399,3452.528670027449,N/A
400,3459.3906184016046,0.005768323928350583
401,3469.048729149071,N/A
402,3470.6371410472975,N/A
403,3464.320843670819,N/A
404,3455.228271484375,N/A
405,3475.068893845017,N/A
406,3470.4683936866554,N/A
407,3487.642683699324,N/A
408,3460.2004262563346,N/A
409,3468.0761124894425,N/A
410,3464.488597972973,N/A
411,3476.7155827702704,N/A
412,3453.3554951435813,N/A
413,3465.638282569679,N/A
414,3472.1733530405404,N/A
415,3463.371146537162,N/A
416,3447.564525707348,N/A
417,3454.6267155827704,N/A
418,3451.0226918813346,N/A
419,3444.862964527027,N/A
420,3499.629341744088,0.005853355367435142
421,3473.7497888513512,N/A
422,3451.4448506123313,N/A
423,3478.681650522593,N/A
424,3455.391581767314,N/A
425,3438.7758393158783,N/A
426,3486.883492134713,N/A
427,3503.1152937605575,N/A
428,3665.602189347551,N/A
429,3703.7307524809967,N/A
430,3626.5890189505913,N/A
431,3493.5576831714525,N/A
432,3463.625831397804,N/A
433,3457.3509983372046,N/A
434,3451.9900562183275,N/A
435,3452.209419869088,N/A
436,3445.384884396115,N/A
437,3424.1814294763512,N/A
438,3443.4718314505913,N/A
439,3715.1417599239867,N/A
440,3589.7268297350083,0.0058865033206529915
441,3472.5768779032937,N/A
442,3436.0350638724663,N/A
443,3428.4516304634712,N/A
444,3427.699825802365,N/A
445,3421.7477433488175,N/A
446,3420.5731762035475,N/A
447,3433.3599325644004,N/A
448,3429.6801889780404,N/A
449,3418.9397368559967,N/A
450,3413.8934425147804,N/A
451,3412.6677213101775,N/A
452,3419.6228423247467,N/A
453,3396.4210106102196,N/A
454,3398.185771220439,N/A
455,3404.6156269795188,N/A
456,3407.4447978251687,N/A
457,3416.3809187605575,N/A
458,3551.435230152027,N/A
459,3419.6669855891046,N/A
460,3402.588768211571,0.005563314334722236
461,3406.447146853885,N/A
462,3413.68957849451,N/A
463,3394.8610773859796,N/A
464,3398.6541451119087,N/A
465,3464.0341532939187,N/A
466,3500.3541622677367,N/A
467,3484.6936101140204,N/A
468,3472.807722761824,N/A
469,3431.4681495460304,N/A
470,3469.9466189822633,N/A
471,3429.61217931799,N/A
472,3427.315898173564,N/A
473,3410.9852195945946,N/A
474,3415.1394273912583,N/A
475,3406.7499406144425,N/A
476,3409.1252408414275,N/A
477,3447.4429568728883,N/A
478,3408.5414709142738,N/A
479,3419.3358781144425,N/A
480,3397.2613888302367,0.005515924975043163
481,3401.4710594383446,N/A
482,3389.5898107580238,N/A
483,3398.4713233741554,N/A
484,3410.3038758973817,N/A
485,3434.126834353885,N/A
486,3413.8848316089525,N/A
487,3399.6394174936654,N/A
488,3601.896583350929,N/A
489,3451.0109071473817,N/A
490,3429.9963708826012,N/A
491,3409.423946896115,N/A
492,3398.483932907517,N/A
493,3399.699878589527,N/A
494,3386.5530115076012,N/A
495,3384.751610008446,N/A
496,3394.1236473289696,N/A
497,3390.78466796875,N/A
498,3392.0590523384712,N/A
499,3382.8076435810813,N/A
500,3382.051150760135,0.00549258865066804
501,3386.099401525549,N/A
502,3388.069137985642,N/A
503,4562.646801097973,N/A
504,3864.7490168391046,N/A
505,3605.130595439189,N/A
506,3562.086795291385,N/A
507,3517.6858174092063,N/A
508,3475.6307274070946,N/A
509,3455.501273490287,N/A
510,3459.604175464527,N/A
511,3447.951171875,N/A
512,3432.2997914907096,N/A
513,3418.478706978463,N/A
514,3416.3473461254225,N/A
515,3440.5003233213683,N/A
516,3415.0252256651183,N/A
517,3425.2455196896117,N/A
518,3414.4961531355575,N/A
519,3404.641581767314,N/A
520,3416.2834142736488,0.005544268875382841
521,3402.6184477934967,N/A
522,3421.057861328125,N/A
523,3409.680030616554,N/A
524,3436.438865867821,N/A
525,3412.5843076963683,N/A
526,3427.4718974345437,N/A
527,3416.3375508076438,N/A
528,3412.636738545186,N/A
529,3410.956127269848,N/A
530,3424.2765783361488,N/A
531,3456.9635438661317,N/A
532,3441.962085620777,N/A
533,3404.371898754223,N/A
534,3396.64794921875,N/A
535,3399.7603462837837,N/A
536,3402.2591453758446,N/A
537,3413.2162162162163,N/A
538,3416.4839823954812,N/A
539,3422.8787214949325,N/A
540,3439.235820048564,0.005471522221341729
541,3408.0162914379225,N/A
542,3391.1018660261825,N/A
543,3383.468895164696,N/A
544,3440.5913745777025,N/A
545,3397.4946585990288,N/A
546,3392.828052417652,N/A
547,3407.98157068201,N/A
548,3385.535400390625,N/A
549,3398.4168800147804,N/A
550,3382.840404613598,N/A
551,3396.3633109427788,N/A
552,3393.116263724662,N/A
553,3391.5333548880913,N/A
554,3386.713134765625,N/A
555,3399.108352248733,N/A
556,3384.7013368348817,N/A
557,3386.217902106208,N/A
558,3386.184200802365,N/A
559,3403.1247426625846,N/A
560,3392.603865339949,0.00557778516667895
561,3391.340965477196,N/A
562,3387.0328732052367,N/A
563,3373.9878325591217,N/A
564,3432.4395323057433,N/A
565,3417.7236724028717,N/A
566,3393.530412003801,N/A
567,3383.7306337098817,N/A
568,3376.2774559227196,N/A
569,3384.0369972022804,N/A
570,3401.1765400654563,N/A
571,3423.0699462890625,N/A
572,3425.919822899071,N/A
573,3426.556257918074,N/A
574,3394.7847603462837,N/A
575,3385.6282530088683,N/A
576,3400.8020943306587,N/A
577,3380.8441788956925,N/A
578,3394.6041556693413,N/A
579,3384.5870262352196,N/A
580,3378.4896141258446,0.00559696921845898
581,3396.1868995460304,N/A
582,3380.92333984375,N/A
583,3388.5722788217904,N/A
584,3392.1338286528717,N/A
585,3366.280412003801,N/A
586,3393.258036845439,N/A
587,3399.1796545080238,N/A
588,3615.37219568201,N/A
589,3518.9241580447633,N/A
590,3449.289775126689,N/A
591,3440.4163917335304,N/A
592,3424.4492847339525,N/A
593,3433.2823387352196,N/A
594,3415.37121911951,N/A
595,3400.3989521748313,N/A
596,3426.95299963049,N/A
597,3398.958113386824,N/A
598,3387.582763671875,N/A
599,3398.673847920186,N/A
600,3397.088919974662,0.005489297327585518
601,3379.901928051098,N/A
602,3391.244727882179,N/A
603,3391.791622677365,N/A
604,3390.6956358213683,N/A
605,3400.1207374366554,N/A
606,3399.854109480574,N/A
607,3396.8282272751267,N/A
608,3390.8310942778717,N/A
609,3392.8764780405404,N/A
610,3398.3849701752533,N/A
611,3397.56689453125,N/A
612,3407.6877573374154,N/A
613,3394.74969317462,N/A
614,3390.652135900549,N/A
615,3383.564070418074,N/A
616,3397.205704972551,N/A
617,3401.6267683699325,N/A
618,3398.31018396326,N/A
619,3380.3228462837837,N/A
620,3375.6059240392738,0.005493615026352927
621,3377.7487001161317,N/A
622,3390.667407886402,N/A
623,3387.505423880912,N/A
624,3406.4383841849663,N/A
625,3400.8645349451012,N/A
626,3386.342430320946,N/A
627,3377.399796769426,N/A
628,3410.0189505912163,N/A
629,3383.7888117609796,N/A
630,3376.1954972550675,N/A
631,3370.9757409997887,N/A
632,3387.4204761402025,N/A
633,3384.396556957348,N/A
634,3382.5836280616554,N/A
635,3378.85986328125,N/A
636,3377.562638566301,N/A
637,3373.106372730152,N/A
638,3362.8869035050675,N/A
639,3383.3292764199746,N/A
640,3371.3136448215796,0.005360275041311979
641,3394.201924092061,N/A
642,3404.9168404244087,N/A
643,3389.317023199958,N/A
644,3374.659222577069,N/A
645,3382.1298696157096,N/A
646,3384.1325287690033,N/A
647,3378.331318623311,N/A
648,3387.6519478462837,N/A
649,3375.276050464527,N/A
650,3370.8561945734796,N/A
651,3374.2328441722975,N/A
652,3393.4437816722975,N/A
653,3383.9807392842063,N/A
654,3385.9315647434546,N/A
655,3396.574812605574,N/A
656,3389.7571724556587,N/A
657,3427.647071632179,N/A
658,3408.602314717061,N/A
659,3390.8730072846283,N/A
660,3390.733299461571,0.00554273059242405
661,3384.4873376794762,N/A
662,3395.20959802576,N/A
663,3390.217031118032,N/A
664,3373.9908744193413,N/A
665,3386.5195708403717,N/A
666,3400.8023120777025,N/A
667,3394.6711293813346,N/A
668,3373.3927298880913,N/A
669,3452.2553051097975,N/A
670,3418.8161951013512,N/A
671,3398.6751148120775,N/A
672,3381.651901657517,N/A
673,3371.741963154561,N/A
674,3397.3658975137246,N/A
675,3381.897903029983,N/A
676,3354.702201224662,N/A
677,3379.3554819467904,N/A
678,3407.143699852196,N/A
679,3377.590840107686,N/A
680,3378.0573136613175,0.005423855705885217
681,3390.203567092483,N/A
682,3400.5928427206504,N/A
683,3395.766482791385,N/A
684,3362.671921188767,N/A
685,3381.470016891892,N/A
686,3377.7126530827704,N/A
687,3377.499881228885,N/A
688,3382.5993586359796,N/A
689,3365.106056007179,N/A
690,3404.7391456397804,N/A
691,3380.670792863176,N/A
692,3362.296142578125,N/A
693,3369.5938258815454,N/A
694,3364.5022896431587,N/A
695,3365.3061787373313,N/A
696,3368.04821447424,N/A
697,3369.8139813397383,N/A
698,3846.3284549197633,N/A
699,4553.640427048142,N/A
700,4018.1128589527025,0.007384092343272641
701,3876.0973197318413,N/A
702,3689.035888671875,N/A
703,3594.642723289696,N/A
704,3582.9409773543075,N/A
705,3550.5633973817567,N/A
706,3547.8169539168075,N/A
707,3577.912696632179,N/A
708,3543.171650654561,N/A
709,3574.4483015730575,N/A
710,3552.9622373838683,N/A
711,3719.6832836254225,N/A
712,3595.894240920608,N/A
713,3501.07018713049,N/A
714,3478.8019326699746,N/A
715,3472.643653663429,N/A
716,3497.8192039695946,N/A
717,3476.923755542652,N/A
718,3459.3391971072633,N/A
719,3456.8322423986488,N/A
720,3458.3018369932433,0.005977480352157727
721,3479.735160209037,N/A
722,3463.716552734375,N/A
723,3481.0056218327704,N/A
724,3441.9760346283783,N/A
725,3445.733471019848,N/A
726,3464.3937196473817,N/A
727,3446.1082334776183,N/A
728,4368.899150126689,N/A
729,4204.514542863176,N/A
730,3834.6929040857262,N/A
731,3715.035037478885,N/A
732,3689.272903029983,N/A
733,3640.426493876689,N/A
734,3592.7514516469596,N/A
735,3593.2605838260133,N/A
736,3567.2842720650337,N/A
737,3561.2836584142738,N/A
738,3584.4073915223817,N/A
739,3577.998799092061,N/A
740,3573.02965978674,0.006229088292457163
741,3579.0577953441725,N/A
742,3549.396293021537,N/A
743,3539.7247941300675,N/A
744,3632.7466084248313,N/A
745,3589.8129948796454,N/A
746,3548.3581476984796,N/A
747,3504.5737172719596,N/A
748,3496.8325591216217,N/A
749,3506.0707084037163,N/A
750,3534.331740920608,N/A
751,3506.010986328125,N/A
752,3496.8647197001687,N/A
753,3513.964236697635,N/A
754,3483.7052298880913,N/A
755,3493.0361328125,N/A
756,3484.3822912267738,N/A
757,3483.7513790646117,N/A
758,3492.2562882706925,N/A
759,3498.3873587943413,N/A
760,3482.011421822213,0.005953437212156132
761,3481.1592060810813,N/A
762,3476.639529666385,N/A
763,3480.2949284733954,N/A
764,3515.769795185811,N/A
765,3507.6530695734796,N/A
766,3493.9632898279137,N/A
767,3501.9218156144425,N/A
768,3466.125587257179,N/A
769,3482.7586372994087,N/A
770,3497.623291015625,N/A
771,3471.199410103463,N/A
772,3490.279125316723,N/A
773,3496.239627322635,N/A
774,3461.5341203019425,N/A
775,3587.3827003272804,N/A
776,3491.5589038745775,N/A
777,3479.7121845967063,N/A
778,3477.7717615076012,N/A
779,3473.0034839527025,N/A
780,3455.3713312922296,0.00586182635743171
781,3482.6902515308275,N/A
782,3446.2909562394425,N/A
783,3445.78258947424,N/A
784,3450.542823585304,N/A
785,3486.8056904560813,N/A
786,3493.1711821684967,N/A
787,3478.6847550675675,N/A
788,3515.6363822318413,N/A
789,3491.0386336043075,N/A
790,3479.6413244298988,N/A
791,3464.9328547297296,N/A
792,3472.1599516997467,N/A
793,3474.6963220544762,N/A
794,3472.392696896115,N/A
795,3456.0598276499154,N/A
796,3492.654349662162,N/A
797,3477.087303367821,N/A
798,3460.998950855152,N/A
799,3439.956279032939,N/A
800,3446.9345571157096,0.0058421816502232105
801,3448.012675517314,N/A
802,3466.2036726668075,N/A
803,3446.8977842588683,N/A
804,3462.5125435494087,N/A
805,3466.3571645375846,N/A
806,3516.041160789696,N/A
807,3580.011369035051,N/A
808,3573.7795278188346,N/A
809,3487.545951224662,N/A
810,3465.962286871833,N/A
811,3463.6974239864867,N/A
812,3448.48522619299,N/A
813,3436.2998970650337,N/A
814,3458.433943464949,N/A
815,3439.7215873099663,N/A
816,3438.4621318095437,N/A
817,3471.1668338260133,N/A
818,3448.926705025338,N/A
819,3438.613941089527,N/A
820,3453.293965107686,0.0056738318235147744
821,3435.868263038429,N/A
822,3440.8247004328546,N/A
823,3431.1002296241554,N/A
824,3497.026070259713,N/A
825,3486.82861328125,N/A
826,3546.708601668074,N/A
827,3482.4270778346704,N/A
828,3468.495189769848,N/A
829,3445.984780801309,N/A
830,3441.2346455342063,N/A
831,3472.9353621199325,N/A
832,3471.4738637563346,N/A
833,3453.1603344066725,N/A
834,3438.0364693306587,N/A
835,3438.4145177892738,N/A
836,3447.155715529983,N/A
837,3444.0448822846283,N/A
838,3451.6405755120354,N/A
839,3433.2736486486488,N/A
840,3434.164986275338,0.005860733886947855
841,3427.108174092061,N/A
842,3451.8523807010133,N/A
843,3461.183521167652,N/A
844,3514.7197397592904,N/A
845,3679.0691709776183,N/A
846,4240.144999736064,N/A
847,3716.911231788429,N/A
848,3622.7504816828546,N/A
849,3603.5060705236488,N/A
850,3565.4347814611488,N/A
851,3537.9961828283363,N/A
852,3516.6388236380913,N/A
853,3507.89684728674,N/A
854,3491.1973975929054,N/A
855,3516.848777977196,N/A
856,3517.897111222551,N/A
857,3531.4593802787163,N/A
858,3502.4721646695525,N/A
859,3476.547119140625,N/A
860,3477.788871146537,0.006060182524379343
861,3504.1753589527025,N/A
862,3480.318920238598,N/A
863,3464.6786251583617,N/A
864,3484.2679740287163,N/A
865,3482.341605521537,N/A
866,3470.230567725929,N/A
867,3450.441036739865,N/A
868,3458.187057907517,N/A
869,3463.21728515625,N/A
870,3447.9306772592904,N/A
871,3439.138302364865,N/A
872,3455.553572371199,N/A
873,3436.646900073902,N/A
874,3441.2023133973817,N/A
875,3438.6343037373313,N/A
876,3465.3436840160475,N/A
877,3449.2933712521117,N/A
878,3432.88037109375,N/A
879,3435.357540646115,N/A
880,3451.0791675464525,0.00590591027867049
881,3453.379767340583,N/A
882,3430.8906579919762,N/A
883,3427.4872123099663,N/A
884,3417.0647038640204,N/A
885,3434.9947971653296,N/A
886,3435.3725190033783,N/A
887,3432.572800095017,N/A
888,3433.2273345122467,N/A
889,3420.3960818728883,N/A
890,3425.081298828125,N/A
891,3429.9902937605575,N/A
892,3433.780900285051,N/A
893,3436.182392842061,N/A
894,3434.945431271115,N/A
895,3426.3778505067567,N/A
896,3417.879275760135,N/A
897,3438.7983002533783,N/A
898,3426.226456925676,N/A
899,3425.0304581925675,N/A
900,3440.7827082453546,0.005502754473127425
901,3428.172534839527,N/A
902,3457.6716440561654,N/A
903,3435.0937829919762,N/A
904,3424.6100216427367,N/A
905,3458.2435005806587,N/A
906,3469.222049197635,N/A
907,3464.683884079392,N/A
908,3444.3998429581925,N/A
909,3523.486826303843,N/A
910,3485.562394425676,N/A
911,3448.271853885135,N/A
912,3435.873389991554,N/A
913,3431.4031619510133,N/A
914,3430.2386903505067,N/A
915,3456.5800715266046,N/A
916,3456.3144465266046,N/A
917,3454.2528505067567,N/A
918,3439.8728159311654,N/A
919,3429.5695404877533,N/A
920,3435.329365498311,0.005595769267529249
921,3417.010966532939,N/A
922,3420.133003853463,N/A
923,3424.5186404666383,N/A
924,3446.7543681376687,N/A
925,3534.8126121727196,N/A
926,3459.845406197213,N/A
927,3461.9087771853883,N/A
928,3432.7099873310813,N/A
929,3446.7483833931587,N/A
930,3451.4018290751687,N/A
931,3431.466011665963,N/A
932,3441.9725770692567,N/A
933,3440.678664748733,N/A
934,3430.202828072213,N/A
935,4073.381981102196,N/A
936,3738.9501623205238,N/A
937,3532.9898054793075,N/A
938,3480.335640572213,N/A
939,3469.0190693623313,N/A
940,3467.3468842377533,0.005826174048706889
